[2019-10-10 17:25:36.441]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/fxj/detailed],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_FX_fxj_detailedData_Url(java.util.Map<java.lang.String, java.lang.String>)
[2019-10-10 17:25:36.441]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/gkfj/zb/detailed],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_MF_Gkfj_ZB_detailedData_Url()
[2019-10-10 17:25:36.441]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/tnxlq/alarm],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_FX_tnxlq_Alarm_Url()
[2019-10-10 17:25:36.441]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/equipment/sk/pd2/spot/detailed],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_SK_pd2_detailedData_Url()
[2019-10-10 17:25:36.441]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/tnxlq/detailed],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_FX_tnxlq_detailedData_Url()
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/equipment/ns/tnm/spot/detailed],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_ns_tnm_detailedData_Url()
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/equipment/ts/glj2/spot/Alarm],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_ts_glj2_Alarm_Url()
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/equipment/ts/glj2/spot/detailed],methods=[GET]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.demo.controller.IndexController.getsection_Spot_ts_glj2_detailedData_Url()
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toSBMK(org.springframework.ui.Model)
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ts],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tots()
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ts/ylj3],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toylj3()
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/gfj3],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toGfj3(org.springframework.ui.Model)
[2019-10-10 17:25:36.442]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/fxj2],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toFxj2(org.springframework.ui.Model)
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ts/glj1],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toygj1()
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/sk/pd4],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toskpd4()
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ts/glj2],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toygj2()
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/report],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toreport()
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/weekReport],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toweekreport()
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/pd],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tomkpd()
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/sk/pd2],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toskpd2()
[2019-10-10 17:25:36.443]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/zmj],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tozmj(org.springframework.ui.Model)
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/fxj1],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toFxj1(org.springframework.ui.Model)
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ns],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tons()
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ns/tnm],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.totnm()
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toSBFX(org.springframework.ui.Model)
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/sk/ep],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toskep()
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/qmj],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toqmj(org.springframework.ui.Model)
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/xlq],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tomkxlq()
[2019-10-10 17:25:36.444]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/xlq],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toFxXlq(org.springframework.ui.Model)
[2019-10-10 17:25:36.445]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/zb],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tomkzb()
[2019-10-10 17:25:36.445]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/sk],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tosk()
[2019-10-10 17:25:36.445]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ns/wnm],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.townm()
[2019-10-10 17:25:36.445]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/fx/gfj1],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toGfj1(org.springframework.ui.Model)
[2019-10-10 17:25:36.446]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/qmj1],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toqmj1(org.springframework.ui.Model)
[2019-10-10 17:25:36.446]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ns/sgnm],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tosgnm()
[2019-10-10 17:25:36.446]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/gkfj],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.toMKGK(org.springframework.ui.Model)
[2019-10-10 17:25:36.446]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/ns/lnm],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tolnm()
[2019-10-10 17:25:36.446]  INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping register  543 - Mapped "{[/spot/mk/bzmj],methods=[GET]}" onto public java.lang.String com.demo.controller.IndexController.tobzmj(org.springframework.ui.Model)
